commodity_id,commodity,market_id,market,admin1,admin2,date,price,monthly_change_pct,absolute_change_pct,log_price,log_change,lag_change_1,rolling_volatility_3m,mean_absolute_change_3m,month_of_year,target_month,next_absolute_change_pct,next_large_change,has_sufficient_history,is_inference_only,spike_flag,month_inserted,split
108,Lentils,360,Ampara,Eastern,Ampara,2024-04-01,294.42,-3.566866463594375,3.566866463594375,5.685007319329867,-0.03632033454208283,-2.006034150725382,1.633565178901246,1.957900204773252,4,4,0.3532368724950627,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-05-01,295.46,0.3532368724950627,0.3532368724950627,5.688533463893462,0.0035261445635947908,-3.566866463594375,1.9735571706744461,1.9753791622716066,5,5,0,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-06-01,295.46,0,0,5.688533463893462,0,0.3532368724950627,2.1685065069006932,1.3067011120298127,6,6,0.11845935151967196,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-07-01,295.81,0.11845935151967196,0.11845935151967196,5.689717356331367,0.0011838924379050653,0,0.17978199316946086,0.1572320746715782,7,7,0.03718603157432596,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-08-01,295.92,0.03718603157432596,0.03718603157432596,5.690089147524199,3.7179119283159423e-4,0.11845935151967196,0.06058158609352976,0.05188179436466597,8,8,6.309137604758048,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-09-01,277.25,-6.309137604758048,6.309137604758048,5.624919626230477,-0.065169521293722,0.03718603157432596,3.6877371490286674,2.154927662617349,9,9,2.658250676284943,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-10-01,284.62,2.658250676284943,2.658250676284943,5.651154957255514,0.02623533102503739,-6.309137604758048,4.610854153549176,3.001524770872439,10,10,0.5726934157824451,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-11-01,286.25,0.5726934157824451,0.5726934157824451,5.65686555486845,0.005710597612935686,2.658250676284943,4.692604107619692,3.1800272322751453,11,11,0.6917030567685654,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-12-01,284.27,-0.6917030567685654,0.6917030567685654,5.64992449075352,-0.006941064114929674,0.5726934157824451,1.691667694920866,1.3075490496119846,12,12,0.14071129559926623,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2025-01-01,284.67,0.14071129559926623,0.14071129559926623,5.6513306146537765,0.0014061239002565173,-0.6917030567685654,0.6426793713282631,0.4683692560500923,1,1,1.3489303403941517,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,360,Ampara,Eastern,Ampara,2025-02-01,280.83,-1.3489303403941517,1.3489303403941517,5.637749504051763,-0.013581110602013169,0.14071129559926623,0.7465357281085045,0.7271148975873277,2,2,2.254032688815292,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,360,Ampara,Eastern,Ampara,2025-03-01,274.5,-2.254032688815292,2.254032688815292,5.614951260949585,-0.02279824310217826,-1.3489303403941517,1.209203678438302,1.2478914416029032,3,3,1.0309653916211234,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,360,Ampara,Eastern,Ampara,2025-04-01,271.67,-1.0309653916211234,1.0309653916211234,5.604588094436128,-0.010363166513457145,-2.254032688815292,0.6345872127127925,1.5446428069435223,4,4,2.0723672102182777,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,360,Ampara,Eastern,Ampara,2025-05-01,266.04,-2.0723672102182777,2.0723672102182777,5.5836466734162205,-0.02094142101990748,-1.0309653916211234,0.6599764777825029,1.785788430218231,5,5,0.20297699594046775,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,360,Ampara,Eastern,Ampara,2025-06-01,265.5,-0.20297699594046775,0.20297699594046775,5.581614840681993,-0.0020318327342270237,-2.0723672102182777,0.9367232163591088,1.1021031992599564,6,6,1.3634651600753314,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,360,Ampara,Eastern,Ampara,2025-07-01,261.88,-1.3634651600753314,1.3634651600753314,5.5678863835728905,-0.013728457109102976,-0.20297699594046775,0.9437420789099473,1.2129364554113589,7,7,1.9894608217504122,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,360,Ampara,Eastern,Ampara,2025-08-01,256.67,-1.9894608217504122,1.9894608217504122,5.547791213108276,-0.020095170464614398,-1.3634651600753314,0.9064700590214093,1.185300992588737,8,8,0.5220711419332229,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,360,Ampara,Eastern,Ampara,2025-09-01,255.33,-0.5220711419332229,0.5220711419332229,5.5425568261569795,-0.005234386951296521,-1.9894608217504122,0.7363249887827316,1.2916657079196554,9,9,NA,FALSE,TRUE,TRUE,FALSE,FALSE,inference
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2023-06-01,304.65,NA,NA,5.719163576694504,NA,NA,NA,NA,6,6,2.2616116855407804,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2023-07-01,297.76,-2.2616116855407804,2.2616116855407804,5.696287792893941,-0.0228757838005631,NA,NA,NA,7,7,5.588393336915632,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2023-08-01,314.4,5.588393336915632,5.588393336915632,5.7506660605550515,0.05437826766111087,-2.2616116855407804,5.5507917837273855,3.9250025112282065,8,8,4.977735368956754,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2023-09-01,330.05,4.977735368956754,4.977735368956754,5.79924415813478,0.04857809757972831,5.588393336915632,4.366608672297162,4.275913463804389,9,9,1.3967580669595556,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2023-10-01,325.44,-1.3967580669595556,1.3967580669595556,5.785178112860195,-0.01406604527458466,4.977735368956754,3.868664925902115,3.987628924277314,10,10,0.4578416912487737,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2023-11-01,323.95,-0.4578416912487737,0.4578416912487737,5.780589182895966,-0.004588929964229216,-1.3967580669595556,3.4414441857682982,2.277445042388361,11,11,0.4167309770026309,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2023-12-01,325.3,0.4167309770026309,0.4167309770026309,5.784747833479305,0.004158650583339529,-0.4578416912487737,0.9069347482225625,0.7571102450703201,12,12,0.3012603750384142,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2024-01-01,326.28,0.3012603750384142,0.3012603750384142,5.78775590843238,0.0030080749530743134,0.4167309770026309,0.4751222226985105,0.3919443477632729,1,1,0.9899472845408733,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2024-02-01,323.05,-0.9899472845408733,0.9899472845408733,5.777807110004175,-0.009948798428204952,0.3012603750384142,0.7809496795113472,0.5693128788606394,2,2,0.9905587370376068,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2024-03-01,319.85,-0.9905587370376068,0.9905587370376068,5.767852135896146,-0.00995497410802848,-0.9899472845408733,0.7456556636450071,0.7605887988722981,3,3,0.30326715647960834,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2024-04-01,318.88,-0.30326715647960834,0.30326715647960834,5.7648148564644845,-0.0030372794316617657,-0.9905587370376068,0.39663158574305507,0.7612577260193628,4,4,0.4954841946813799,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2024-05-01,317.3,-0.4954841946813799,0.4954841946813799,5.75984769858915,-0.004967157875334749,-0.30326715647960834,0.3545927027285907,0.5964366960661983,5,5,0,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2024-06-01,317.3,0,0,5.75984769858915,0,-0.4954841946813799,0.24980757432917045,0.2662504503869961,6,6,1.0400252127324334,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2024-07-01,314,-1.0400252127324334,1.0400252127324334,5.749392985908253,-0.010454712680896705,0,0.5202054002408211,0.5118364691379378,7,7,3.885350318471334,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2024-08-01,301.8,-3.885350318471334,3.885350318471334,5.709764546333749,-0.03962843957450435,-1.0400252127324334,2.0113624941695836,1.641791843734589,8,8,1.424784625579858,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2024-12-01,297.5,-1.424784625579858,1.424784625579858,5.695414224985685,-0.014350321348064021,-3.885350318471334,1.5437129640446594,2.1167200522612086,12,12,1.2605042016806722,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2025-01-01,293.75,-1.2605042016806722,1.2605042016806722,5.682729065458369,-0.012685159527316081,-1.424784625579858,1.4703281223104603,2.190213048577288,1,1,0.425531914893617,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2025-02-01,292.5,-0.425531914893617,0.425531914893617,5.678464666671911,-0.004264398786457235,-1.2605042016806722,0.5358284484784132,1.0369402473847158,2,2,1.623931623931624,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2025-03-01,287.75,-1.623931623931624,1.623931623931624,5.662092047601992,-0.01637261906991938,-0.425531914893617,0.6144672589011226,1.1033225801686377,3,3,0.5212858384013901,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2025-04-01,286.25,-0.5212858384013901,0.5212858384013901,5.65686555486845,-0.005226492733542365,-1.623931623931624,0.6659777780122871,0.8569164590755437,4,4,2.6200873362445414,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2025-06-01,293.75,2.6200873362445414,2.6200873362445414,5.682729065458369,0.02586351058991898,-0.5212858384013901,2.20211073310235,1.5884349328591851,6,6,5.426382978723404,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2025-07-01,277.81,-5.426382978723404,5.426382978723404,5.626937426792593,-0.05579163866577552,2.6200873362445414,4.055323413079829,2.8559187177897787,7,7,2.5880997804254697,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2025-08-01,285,2.5880997804254697,2.5880997804254697,5.652489180268651,0.025551753476057648,-5.426382978723404,4.636425376481364,3.544856698464472,8,8,2.1052631578947367,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,361,Batticaloa,Eastern,Batticaloa,2025-09-01,291,2.1052631578947367,2.1052631578947367,5.673323267171493,0.020834086902842053,2.5880997804254697,4.4942696593919536,3.3732486390145366,9,9,NA,FALSE,TRUE,TRUE,FALSE,FALSE,inference
108,Lentils,362,Jaffna,Northern,Jaffna,2023-06-01,293.96,NA,NA,5.683443703660671,NA,NA,NA,NA,6,6,3.6161382501020536,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2023-07-01,283.33,-3.6161382501020536,3.6161382501020536,5.646612296041165,-0.03683140761950554,NA,NA,NA,7,7,2.9435640419299163,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2023-08-01,291.67,2.9435640419299163,2.9435640419299163,5.675623026195628,0.02901073015446265,-3.6161382501020536,4.638409973260744,3.279851146015985,8,8,0.826276271128319,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2023-09-01,294.08,0.826276271128319,0.826276271128319,5.683851839167322,0.00822881297169431,2.9435640419299163,3.347826370520479,2.461992854386763,9,9,11.73830250272036,TRUE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2023-10-01,328.6,11.73830250272036,11.73830250272036,5.794841205603168,0.11098936643584612,0.826276271128319,5.7865166346292405,5.169380938592865,10,10,2.3128423615337863,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2023-11-01,321,-2.3128423615337863,2.3128423615337863,5.771441123130016,-0.023400082473152395,11.73830250272036,7.375195525827715,4.959140378460822,11,11,1.0124610591900312,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2023-12-01,317.75,-1.0124610591900312,1.0124610591900312,5.761264910069563,-0.010176213060452355,-2.3128423615337863,7.764316185167057,5.021201974481393,12,12,0.17309205350118376,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-01-01,317.2,-0.17309205350118376,0.17309205350118376,5.7595324897606925,-0.0017324203088708856,-1.0124610591900312,1.078120528197253,1.166131824741667,1,1,0.06305170239596111,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-02-01,317,-0.06305170239596111,0.06305170239596111,5.75890177387728,-6.307158834122362e-4,-0.17309205350118376,0.5192987793410416,0.4162016050290587,2,2,0.7097791798107256,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-03-01,319.25,0.7097791798107256,0.7097791798107256,5.765974494912649,0.007072721035368268,-0.06305170239596111,0.48111642145697925,0.31530764523595683,3,3,0.07830853563038372,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-04-01,319,-0.07830853563038372,0.07830853563038372,5.765191102784844,-7.833921278042055e-4,0.7097791798107256,0.45066295437608644,0.2837131392790235,4,4,0.6269592476489029,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-05-01,317,-0.6269592476489029,0.6269592476489029,5.75890177387728,-0.006289328907564062,-0.07830853563038372,0.6719337113231303,0.47168232103000407,5,5,0.6309148264984227,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-06-01,315,-0.6309148264984227,0.6309148264984227,5.752572638825633,-0.006329135051647228,-0.6269592476489029,0.3179116656948893,0.4453942032592364,6,6,0.3968253968253968,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-07-01,313.75,-0.3968253968253968,0.3968253968253968,5.748596490445994,-0.003976148379639,-0.6309148264984227,0.13402431183901736,0.5515664903242408,7,7,2.0717131474103585,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-08-01,307.25,-2.0717131474103585,2.0717131474103585,5.7276617484461445,-0.02093474199984957,-0.3968253968253968,0.9070048364155185,1.0331511235780593,8,8,5.614320585842148,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-09-01,290,-5.614320585842148,5.614320585842148,5.66988092298052,-0.05778082546562491,-2.0717131474103585,2.663881018592508,2.6942863766926344,9,9,2.0689655172413794,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-10-01,296,2.0689655172413794,2.0689655172413794,5.69035945432406,0.020478531343540496,-5.614320585842148,3.845520610800979,3.2516664168312954,10,10,0.5067567567567568,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-11-01,294.5,-0.5067567567567568,0.5067567567567568,5.685279003091641,-0.005080451232418959,2.0689655172413794,3.9105506611982412,2.7300142866134283,11,11,0.7809847198641804,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2024-12-01,296.8,0.7809847198641804,0.7809847198641804,5.693058511293225,0.007779508201584129,-0.5067567567567568,1.2878611388520895,1.1189023312874389,12,12,0.3200808625336889,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,362,Jaffna,Northern,Jaffna,2025-01-01,297.75,0.3200808625336889,0.3200808625336889,5.696254208235409,0.003195696942183801,0.7809847198641804,0.6524787257050212,0.5359407797182087,1,1,0.2518891687657431,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,362,Jaffna,Northern,Jaffna,2025-02-01,297,-0.2518891687657431,0.2518891687657431,5.6937321388027,-0.002522069432709273,0.3200808625336889,0.5174312437770998,0.45098491705453747,2,2,0.16835016835016836,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,362,Jaffna,Northern,Jaffna,2025-03-01,296.5,-0.16835016835016836,0.16835016835016836,5.69204721843778,-0.0016849203649194067,-0.2518891687657431,0.30894804126944875,0.2467733998832001,3,3,8.600337268128161,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,362,Jaffna,Northern,Jaffna,2025-06-01,271,-8.600337268128161,8.600337268128161,5.602118820879701,-0.08992839755807935,-0.16835016835016836,4.8442744706708645,3.0068588684146906,6,6,3.2287822878228782,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,362,Jaffna,Northern,Jaffna,2025-07-01,262.25,-3.2287822878228782,3.2287822878228782,5.569298247276406,-0.03282057360329471,-8.600337268128161,4.26845510919281,3.999156574767069,7,7,3.145853193517636,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,362,Jaffna,Northern,Jaffna,2025-08-01,254,-3.145853193517636,3.145853193517636,5.537334267018537,-0.03196398025786973,-3.2287822878228782,3.125483340255941,4.9916575831562255,8,8,0.15748031496063217,FALSE,TRUE,FALSE,FALSE,FALSE,test
108,Lentils,362,Jaffna,Northern,Jaffna,2025-09-01,254.4,0.15748031496063217,0.15748031496063217,5.538907831465967,0.0015735644474306199,-3.145853193517636,1.9315651649171193,2.177371932100382,9,9,NA,FALSE,TRUE,TRUE,FALSE,FALSE,inference
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2023-06-01,307.75,NA,NA,5.729287765064563,NA,NA,NA,NA,6,6,3.2981316003249317,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2023-07-01,297.6,-3.2981316003249317,3.2981316003249317,5.6957503029589365,-0.03353746210562658,NA,NA,NA,7,7,9.038978494623647,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2023-08-01,324.5,9.038978494623647,9.038978494623647,5.782285536144145,0.0865352331852085,-3.2981316003249317,8.72365420838315,6.168555047474289,8,8,2.3882896764252695,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2023-09-01,332.25,2.3882896764252695,2.3882896764252695,5.805887697593355,0.023602161449209902,9.038978494623647,6.1748324429098,4.90846659045795,9,9,2.0015048908954034,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2023-10-01,325.6,-2.0015048908954034,2.0015048908954034,5.785669634128385,-0.020218063464970015,2.3882896764252695,5.558690365630338,4.4762576873147735,10,10,0.030712530712537694,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2023-11-01,325.5,-0.030712530712537694,0.030712530712537694,5.785362461648624,-3.071724797605313e-4,-2.0015048908954034,2.1987075957014244,1.4735023660110702,11,11,0.38402457757296465,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2023-12-01,326.75,0.38402457757296465,0.38402457757296465,5.789195352504331,0.0038328908557065944,-0.030712530712537694,1.2745443787798019,0.8054139997269686,12,12,0.01530221882173263,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-01-01,326.8,0.01530221882173263,0.01530221882173263,5.789348362985848,1.5301048151705743e-4,0.38402457757296465,0.22733250391104595,0.14334644236907831,1,1,0.5507955936352544,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-02-01,325,-0.5507955936352544,0.5507955936352544,5.783825182329737,-0.005523180656110682,0.01530221882173263,0.4708700570237721,0.31670746334331723,2,2,2.4615384615384617,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-03-01,317,-2.4615384615384617,2.4615384615384617,5.75890177387728,-0.024923408452456997,-0.5507955936352544,1.2978279801523973,1.0092120913318163,3,3,0.06309148264983869,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-04-01,317.2,0.06309148264983869,0.06309148264983869,5.7595324897606925,6.307158834122362e-4,-2.4615384615384617,1.3166594095642865,1.025141845941185,4,4,1.2767969735182887,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-05-01,321.25,1.2767969735182887,1.2767969735182887,5.77221963620943,0.012687146448737252,0.06309148264983869,1.9070915551635772,1.2671423059021965,5,5,0,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-06-01,321.25,0,0,5.77221963620943,0,1.2767969735182887,0.7196378794612192,0.4466294853893758,6,6,1.883268482490276,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-07-01,315.2,-1.883268482490276,1.883268482490276,5.753207357983724,-0.019012278225705614,0,1.5897025075458462,1.0533551520028548,7,7,3.4739847715736007,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-08-01,304.25,-3.4739847715736007,3.4739847715736007,5.717849731867637,-0.03535762611608728,-1.883268482490276,1.739044214629669,1.785751084687959,8,8,1.4889071487263674,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-09-01,299.72,-1.4889071487263674,1.4889071487263674,5.70284870549611,-0.015001026371527004,-3.4739847715736007,1.0509069370986104,2.282053467596748,9,9,1.678233017482975,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-10-01,304.75,1.678233017482975,1.678233017482975,5.719491768361381,0.016643062865271396,-1.4889071487263674,2.598610466737188,2.2137083125943144,10,10,0.08203445447087777,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-11-01,305,0.08203445447087777,0.08203445447087777,5.720311776607412,8.20008246030568e-4,1.678233017482975,1.5835868677169957,1.0830582068934067,11,11,0.1311475409835991,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2024-12-01,304.6,-0.1311475409835991,0.1311475409835991,5.718999440461062,-0.0013123361463502903,0.08203445447087777,0.9888675695886219,0.6304716709791506,12,12,0.131319763624418,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2025-01-01,305,0.131319763624418,0.131319763624418,5.720311776607412,0.0013123361463502903,-0.1311475409835991,0.13950190612348293,0.11483391969296496,1,1,1.639344262295082,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2025-02-01,300,-1.639344262295082,1.639344262295082,5.703782474656201,-0.01652930195121094,0.131319763624418,0.9555798875419711,0.6339371889676997,2,2,2.8666666666666742,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,363,Kilinochchi,Northern,Kilinochchi,2025-03-01,291.4,-2.8666666666666742,2.8666666666666742,5.674696893761104,-0.02908558089509672,-1.639344262295082,1.5071769423421748,1.5457768975287247,3,3,2.196293754289629,FALSE,TRUE,FALSE,FALSE,FALSE,validation
